date,city,district,temperature,wind_speed,precipitation_mm,storm_flag
2025-10-25,Kayseri,Tomarza,14.4,2.5,1.78,0
2025-10-25,Eskişehir,Odunpazarı,11.82,15.15,1.03,0
2025-10-25,Eskişehir,Tepebaşı,11.69,5.28,1.78,0
2025-10-25,Eskişehir,Sivrihisar,23.85,15.08,1.29,0
2025-10-25,Eskişehir,Çifteler,12.36,9.45,0.27,0
2025-10-25,Eskişehir,Alpu,15.61,10.64,4.51,0
2025-10-25,Eskişehir,Beylikova,17.31,6.72,0.69,0
2025-10-25,Eskişehir,İnönü,29.11,26.09,0.13,0
2025-10-25,Eskişehir,Mihalıççık,7.34,27.91,4.08,0
2025-10-25,Eskişehir,Seyitgazi,23.54,9.42,3.72,0
2025-10-25,Eskişehir,Mahmudiye,17.93,8.33,1.44,0
2025-10-25,Sivas,Merkez,18.38,24.64,0.96,0
2025-10-25,Sivas,Şarkışla,14.1,3.71,1.92,0
2025-10-25,Sivas,Suşehri,23.16,15.2,4.63,0
2025-10-25,Sivas,Yıldızeli,16.03,0.75,3.54,0
2025-10-25,Sivas,Zara,16.7,15.0,0.72,0
2025-10-25,Sivas,Kangal,14.1,13.98,4.32,0
2025-10-25,Sivas,Gemerek,9.78,21.46,0.5,0
2025-10-25,Sivas,Divriği,8.04,9.86,0.29,0
2025-10-25,Sivas,Gürün,6.41,13.01,0.17,0
2025-10-25,Sivas,Hafik,27.25,23.91,1.77,0
2025-10-26,Ankara,Çankaya,13.13,6.62,3.03,0
2025-10-26,Ankara,Keçiören,19.27,23.27,4.47,0
2025-10-26,Ankara,Mamak,11.49,14.93,3.67,0
2025-10-26,Ankara,Yenimahalle,7.11,10.76,0.09,0
2025-10-26,Ankara,Etimesgut,21.0,4.51,4.79,0
2025-10-26,Ankara,Sincan,15.48,2.12,0.43,0
2025-10-26,Ankara,Altındağ,4.45,11.59,0.39,0
2025-10-26,Ankara,Gölbaşı,18.84,13.92,2.36,0
2025-10-26,Ankara,Pursaklar,9.45,18.33,1.4,0
2025-10-26,Ankara,Polatlı,13.86,20.19,0.92,0
2025-10-26,Konya,Selçuklu,16.66,7.07,0.18,0
2025-10-26,Konya,Meram,11.82,10.66,0.1,0
2025-10-26,Konya,Karatay,14.04,8.86,0.02,0
2025-10-26,Konya,Ereğli,17.95,13.77,1.52,0
2025-10-26,Konya,Akşehir,13.35,23.95,0.87,0
2025-10-26,Konya,Beyşehir,11.44,16.98,3.86,0
2025-10-26,Konya,Cihanbeyli,17.23,17.24,4.15,0
2025-10-26,Konya,Ilgın,21.62,17.77,5.04,0
2025-10-26,Konya,Seydişehir,22.64,14.6,3.9,0
2025-10-26,Konya,Kulu,11.27,8.65,5.24,0
2025-10-26,Kayseri,Melikgazi,12.76,14.79,1.22,0
2025-10-26,Kayseri,Kocasinan,11.72,21.32,1.18,0
2025-10-26,Kayseri,Talas,7.22,6.89,0.54,0
2025-10-26,Kayseri,Develi,18.26,10.56,2.39,0
2025-10-26,Kayseri,Yahyalı,20.31,9.74,2.26,0
2025-10-26,Kayseri,Bünyan,29.05,11.27,0.91,0
2025-10-26,Kayseri,İncesu,9.87,18.69,2.03,0
2025-10-26,Kayseri,Pınarbaşı,15.48,21.3,1.77,0
2025-10-26,Kayseri,Yeşilhisar,6.9,20.44,11.3,0
2025-10-26,Kayseri,Tomarza,8.87,21.53,2.52,0
2025-10-26,Eskişehir,Odunpazarı,17.21,13.1,2.64,0
2025-10-26,Eskişehir,Tepebaşı,13.88,15.91,3.39,0
2025-10-26,Eskişehir,Sivrihisar,28.05,15.31,2.09,0
2025-10-26,Eskişehir,Çifteler,9.92,17.99,9.28,0
2025-10-26,Eskişehir,Alpu,23.0,14.26,0.05,0
2025-10-26,Eskişehir,Beylikova,12.37,8.5,3.09,0
2025-10-26,Eskişehir,İnönü,21.22,9.7,0.35,0
2025-10-26,Eskişehir,Mihalıççık,3.7,10.5,0.26,0
2025-10-26,Eskişehir,Seyitgazi,18.68,16.2,5.2,0
2025-10-26,Eskişehir,Mahmudiye,11.25,18.33,5.23,0
2025-10-26,Sivas,Merkez,12.68,11.97,5.3,0
2025-10-26,Sivas,Şarkışla,14.47,18.73,2.65,0
2025-10-26,Sivas,Suşehri,21.63,9.51,4.54,0
2025-10-26,Sivas,Yıldızeli,18.79,8.12,5.45,0
2025-10-26,Sivas,Zara,19.26,17.89,0.65,0
2025-10-26,Sivas,Kangal,15.19,21.84,0.03,0
2025-10-26,Sivas,Gemerek,21.78,18.12,3.81,0
2025-10-26,Sivas,Divriği,11.99,23.11,0.37,0
2025-10-26,Sivas,Gürün,12.02,19.3,4.49,0
2025-10-26,Sivas,Hafik,24.18,28.24,2.31,0
2025-10-27,Ankara,Çankaya,9.39,12.85,2.2,0
2025-10-27,Ankara,Keçiören,7.7,0.0,2.29,0
2025-10-27,Ankara,Mamak,12.54,10.62,0.85,0
2025-10-27,Ankara,Yenimahalle,10.24,12.55,0.43,0
2025-10-27,Ankara,Etimesgut,20.11,7.57,2.78,0
2025-10-27,Ankara,Sincan,-1.53,13.78,0.87,0
2025-10-27,Ankara,Altındağ,6.42,14.02,0.36,0
2025-10-27,Ankara,Gölbaşı,18.48,10.38,4.06,0
2025-10-27,Ankara,Pursaklar,16.52,17.89,1.18,0
2025-10-27,Ankara,Polatlı,13.07,11.45,1.45,0
2025-10-27,Konya,Selçuklu,10.1,7.36,7.21,0
2025-10-27,Konya,Meram,8.61,11.9,1.06,0
2025-10-27,Konya,Karatay,15.65,11.43,3.19,0
2025-10-27,Konya,Ereğli,21.94,0.93,5.18,0
2025-10-27,Konya,Akşehir,11.96,11.33,0.75,0
2025-10-27,Konya,Beyşehir,17.44,12.17,0.12,0
2025-10-27,Konya,Cihanbeyli,14.38,0.0,2.17,0
2025-10-27,Konya,Ilgın,19.25,19.66,1.16,0
2025-10-27,Konya,Seydişehir,18.79,18.64,5.28,0
2025-10-27,Konya,Kulu,12.68,12.58,0.28,0
2025-10-27,Kayseri,Melikgazi,4.96,15.89,0.11,0
2025-10-27,Kayseri,Kocasinan,15.9,14.84,1.14,0
2025-10-27,Kayseri,Talas,12.72,10.66,2.83,0
2025-10-27,Kayseri,Develi,21.78,20.31,4.83,0
2025-10-27,Kayseri,Yahyalı,19.11,12.54,2.57,0
2025-10-27,Kayseri,Bünyan,16.44,8.16,1.19,0
2025-10-27,Kayseri,İncesu,14.42,13.03,3.12,0
2025-10-27,Kayseri,Pınarbaşı,22.72,5.93,5.99,0
2025-10-27,Kayseri,Yeşilhisar,18.3,14.66,1.05,0
2025-10-27,Kayseri,Tomarza,1.48,15.79,1.08,0
2025-10-27,Eskişehir,Odunpazarı,26.04,8.8,1.44,0
2025-10-27,Eskişehir,Tepebaşı,19.63,20.39,0.98,0
2025-10-27,Eskişehir,Sivrihisar,18.65,18.33,2.41,0
2025-10-27,Eskişehir,Çifteler,15.16,5.79,1.51,0
2025-10-27,Eskişehir,Alpu,9.64,22.58,2.15,0
2025-10-27,Eskişehir,Beylikova,15.27,12.41,1.92,0
2025-10-27,Eskişehir,İnönü,14.7,16.07,9.3,0
2025-10-27,Eskişehir,Mihalıççık,10.88,11.31,13.7,0
2025-10-27,Eskişehir,Seyitgazi,9.51,14.32,0.33,0
2025-10-27,Eskişehir,Mahmudiye,19.28,16.44,2.32,0
2025-10-27,Sivas,Merkez,16.08,20.55,1.35,0
2025-10-27,Sivas,Şarkışla,25.37,8.06,6.17,0
2025-10-27,Sivas,Suşehri,15.49,14.7,1.09,0
2025-10-27,Sivas,Yıldızeli,24.27,10.04,2.95,0
2025-10-27,Sivas,Zara,10.9,1.31,0.17,0
2025-10-27,Sivas,Kangal,6.03,10.89,3.18,0
2025-10-27,Sivas,Gemerek,19.29,14.64,2.41,0
2025-10-27,Sivas,Divriği,18.79,17.37,0.17,0
2025-10-27,Sivas,Gürün,12.65,16.24,0.62,0
2025-10-27,Sivas,Hafik,-4.65,15.01,7.69,0
2025-10-28,Ankara,Çankaya,2.23,5.36,4.3,0
2025-10-28,Ankara,Keçiören,20.58,10.15,0.7,0
2025-10-28,Ankara,Mamak,19.75,12.91,1.6,0
2025-10-28,Ankara,Yenimahalle,13.92,17.83,0.23,0
2025-10-28,Ankara,Etimesgut,10.33,18.88,3.45,0
2025-10-28,Ankara,Sincan,17.35,14.38,1.39,0
2025-10-28,Ankara,Altındağ,16.84,17.25,0.39,0
2025-10-28,Ankara,Gölbaşı,20.39,22.31,9.53,0
2025-10-28,Ankara,Pursaklar,28.3,3.71,3.09,0
2025-10-28,Ankara,Polatlı,24.4,22.8,1.5,0
2025-10-28,Konya,Selçuklu,16.15,12.88,6.68,0
2025-10-28,Konya,Meram,10.82,16.91,2.17,0
2025-10-28,Konya,Karatay,17.87,3.78,0.57,0
2025-10-28,Konya,Ereğli,13.26,11.95,5.59,0
2025-10-28,Konya,Akşehir,16.72,6.07,0.23,0
2025-10-28,Konya,Beyşehir,25.8,14.95,1.94,0
2025-10-28,Konya,Cihanbeyli,15.7,23.46,0.24,0
2025-10-28,Konya,Ilgın,7.7,21.17,1.83,0
2025-10-28,Konya,Seydişehir,16.53,21.65,6.18,0
2025-10-28,Konya,Kulu,16.54,16.94,0.91,0
2025-10-28,Kayseri,Melikgazi,9.6,13.2,1.76,0
2025-10-28,Kayseri,Kocasinan,14.84,7.67,1.99,0
2025-10-28,Kayseri,Talas,14.07,14.15,4.85,0
2025-10-28,Kayseri,Develi,25.9,11.81,0.29,0
2025-10-28,Kayseri,Yahyalı,12.69,23.66,3.37,0
2025-10-28,Kayseri,Bünyan,16.02,15.89,2.39,0
2025-10-28,Kayseri,İncesu,21.15,19.29,1.74,0
2025-10-28,Kayseri,Pınarbaşı,16.19,21.35,2.5,0
2025-10-28,Kayseri,Yeşilhisar,18.44,13.42,1.81,0
2025-10-28,Kayseri,Tomarza,11.01,7.69,0.4,0
2025-10-28,Eskişehir,Odunpazarı,15.8,22.15,0.29,0
2025-10-28,Eskişehir,Tepebaşı,2.29,9.58,0.97,0
2025-10-28,Eskişehir,Sivrihisar,27.9,10.62,1.92,0
2025-10-28,Eskişehir,Çifteler,20.89,8.25,11.22,0
2025-10-28,Eskişehir,Alpu,11.4,13.9,3.26,0
2025-10-28,Eskişehir,Beylikova,16.15,14.4,1.16,0
2025-10-28,Eskişehir,İnönü,22.92,9.35,2.39,0
2025-10-28,Eskişehir,Mihalıççık,11.59,6.96,0.44,0
2025-10-28,Eskişehir,Seyitgazi,15.04,15.24,5.05,0
2025-10-28,Eskişehir,Mahmudiye,6.48,10.47,1.67,0
2025-10-28,Sivas,Merkez,16.37,14.9,0.54,0
2025-10-28,Sivas,Şarkışla,19.88,4.28,3.35,0
2025-10-28,Sivas,Suşehri,19.07,12.68,1.54,0
2025-10-28,Sivas,Yıldızeli,21.09,13.82,0.16,0
2025-10-28,Sivas,Zara,21.86,26.39,1.28,0
2025-10-28,Sivas,Kangal,25.78,10.11,2.1,0
2025-10-28,Sivas,Gemerek,10.48,25.74,1.29,0
2025-10-28,Sivas,Divriği,-0.91,18.13,4.66,0
2025-10-28,Sivas,Gürün,14.22,12.37,0.23,0
2025-10-28,Sivas,Hafik,12.61,14.2,3.84,0
2025-10-29,Ankara,Çankaya,7.99,17.62,1.0,0
2025-10-29,Ankara,Keçiören,17.93,12.65,5.45,0
2025-10-29,Ankara,Mamak,3.11,19.62,1.55,0
2025-10-29,Ankara,Yenimahalle,13.16,30.83,0.16,0
2025-10-29,Ankara,Etimesgut,19.93,13.56,1.31,0
2025-10-29,Ankara,Sincan,9.64,31.0,0.79,0
2025-10-29,Ankara,Altındağ,16.86,4.95,2.82,0
2025-10-29,Ankara,Gölbaşı,26.9,23.99,0.19,0
2025-10-29,Ankara,Pursaklar,13.17,10.28,2.28,0
2025-10-29,Ankara,Polatlı,12.0,7.78,0.4,0
2025-10-29,Konya,Selçuklu,22.38,8.69,1.17,0
2025-10-29,Konya,Meram,20.67,5.0,0.76,0
2025-10-29,Konya,Karatay,9.02,15.08,2.31,0
2025-10-29,Konya,Ereğli,12.73,7.03,0.68,0
2025-10-29,Konya,Akşehir,11.7,17.06,8.27,0
2025-10-29,Konya,Beyşehir,13.68,8.18,3.65,0
2025-10-29,Konya,Cihanbeyli,12.9,9.66,1.51,0
2025-10-29,Konya,Ilgın,19.44,18.05,4.84,0
2025-10-29,Konya,Seydişehir,10.13,17.27,1.24,0
2025-10-29,Konya,Kulu,17.69,21.42,5.17,0
2025-10-29,Kayseri,Melikgazi,7.87,23.29,0.08,0
2025-10-29,Kayseri,Kocasinan,23.02,19.49,1.05,0
2025-10-29,Kayseri,Talas,9.09,5.95,1.3,0
2025-10-29,Kayseri,Develi,20.25,6.05,5.99,0
2025-10-29,Kayseri,Yahyalı,7.4,12.28,0.54,0
2025-10-29,Kayseri,Bünyan,20.77,19.46,1.62,0
2025-10-29,Kayseri,İncesu,15.4,23.67,0.91,0
2025-10-29,Kayseri,Pınarbaşı,15.31,7.15,4.52,0
2025-10-29,Kayseri,Yeşilhisar,7.64,26.2,3.02,0
2025-10-29,Kayseri,Tomarza,0.93,17.81,0.18,0
2025-10-29,Eskişehir,Odunpazarı,19.04,22.43,1.35,0
2025-10-29,Eskişehir,Tepebaşı,29.3,19.57,0.18,0
2025-10-29,Eskişehir,Sivrihisar,19.58,11.86,3.31,0
2025-10-29,Eskişehir,Çifteler,13.59,11.39,0.56,0
2025-10-29,Eskişehir,Alpu,15.96,13.76,2.15,0
2025-10-29,Eskişehir,Beylikova,17.61,10.87,2.21,0
2025-10-29,Eskişehir,İnönü,14.74,20.81,5.53,0
2025-10-29,Eskişehir,Mihalıççık,14.94,19.0,0.97,0
2025-10-29,Eskişehir,Seyitgazi,12.0,11.03,0.21,0
2025-10-29,Eskişehir,Mahmudiye,13.61,11.11,1.98,0
2025-10-29,Sivas,Merkez,4.86,17.55,0.21,0
2025-10-29,Sivas,Şarkışla,24.68,20.73,2.99,0
2025-10-29,Sivas,Suşehri,17.08,5.63,0.03,0
2025-10-29,Sivas,Yıldızeli,14.22,10.71,2.14,0
2025-10-29,Sivas,Zara,8.31,18.86,2.42,0
2025-10-29,Sivas,Kangal,20.3,1.64,2.77,0
2025-10-29,Sivas,Gemerek,10.57,6.21,2.01,0
2025-10-29,Sivas,Divriği,19.86,22.47,3.27,0
2025-10-29,Sivas,Gürün,16.82,14.58,2.69,0
2025-10-29,Sivas,Hafik,16.57,12.57,2.16,0
2025-10-30,Ankara,Çankaya,16.62,28.31,3.31,0
2025-10-30,Ankara,Keçiören,14.3,16.57,2.17,0
2025-10-30,Ankara,Mamak,16.44,21.64,6.88,0
2025-10-30,Ankara,Yenimahalle,12.23,10.92,0.61,0
2025-10-30,Ankara,Etimesgut,25.09,8.11,1.37,0
2025-10-30,Ankara,Sincan,18.29,17.67,1.0,0
2025-10-30,Ankara,Altındağ,24.55,12.93,4.81,0
2025-10-30,Ankara,Gölbaşı,18.18,15.38,2.42,0
2025-10-30,Ankara,Pursaklar,25.32,6.11,2.37,0
2025-10-30,Ankara,Polatlı,3.93,17.0,2.75,0
2025-10-30,Konya,Selçuklu,24.92,13.9,4.05,0
2025-10-30,Konya,Meram,8.65,23.13,3.15,0
2025-10-30,Konya,Karatay,15.38,15.72,3.35,0
2025-10-30,Konya,Ereğli,19.28,6.74,0.09,0
2025-10-30,Konya,Akşehir,12.06,17.49,0.17,0
2025-10-30,Konya,Beyşehir,14.26,6.12,0.11,0
2025-10-30,Konya,Cihanbeyli,15.07,10.78,2.1,0
2025-10-30,Konya,Ilgın,19.97,13.52,1.66,0
2025-10-30,Konya,Seydişehir,27.93,3.69,0.45,0
2025-10-30,Konya,Kulu,11.72,21.29,2.58,0
2025-10-30,Kayseri,Melikgazi,15.59,13.06,1.02,0
2025-10-30,Kayseri,Kocasinan,19.21,8.43,0.17,0
2025-10-30,Kayseri,Talas,0.67,12.31,3.38,0
2025-10-30,Kayseri,Develi,19.86,15.73,3.24,0
2025-10-30,Kayseri,Yahyalı,7.42,11.97,1.5,0
2025-10-30,Kayseri,Bünyan,15.35,10.25,2.09,0
2025-10-30,Kayseri,İncesu,19.75,15.91,6.1,0
2025-10-30,Kayseri,Pınarbaşı,22.27,5.5,1.55,0
2025-10-30,Kayseri,Yeşilhisar,19.98,19.82,0.54,0
2025-10-30,Kayseri,Tomarza,12.93,10.93,1.08,0
2025-10-30,Eskişehir,Odunpazarı,23.35,18.1,0.37,0
2025-10-30,Eskişehir,Tepebaşı,18.33,5.0,3.55,0
2025-10-30,Eskişehir,Sivrihisar,12.47,20.97,1.48,0
2025-10-30,Eskişehir,Çifteler,7.97,19.64,0.22,0
2025-10-30,Eskişehir,Alpu,16.78,13.79,1.17,0
2025-10-30,Eskişehir,Beylikova,20.32,10.67,6.26,0
2025-10-30,Eskişehir,İnönü,15.76,23.06,5.48,0
2025-10-30,Eskişehir,Mihalıççık,5.14,18.33,6.91,0
2025-10-30,Eskişehir,Seyitgazi,9.75,16.25,1.02,0
2025-10-30,Eskişehir,Mahmudiye,20.87,16.78,11.22,0
2025-10-30,Sivas,Merkez,18.43,10.66,0.32,0
2025-10-30,Sivas,Şarkışla,10.86,15.91,2.05,0
2025-10-30,Sivas,Suşehri,20.82,14.33,1.92,0
2025-10-30,Sivas,Yıldızeli,19.21,16.5,0.38,0
2025-10-30,Sivas,Zara,9.01,4.46,0.1,0
2025-10-30,Sivas,Kangal,12.44,6.61,3.51,0
2025-10-30,Sivas,Gemerek,9.08,22.07,4.74,0
2025-10-30,Sivas,Divriği,7.55,7.48,1.91,0
2025-10-30,Sivas,Gürün,18.84,8.16,5.61,0
2025-10-30,Sivas,Hafik,12.58,22.08,1.5,0
2025-10-31,Ankara,Çankaya,8.07,11.86,7.0,0
2025-10-31,Ankara,Keçiören,9.64,21.0,2.24,0
2025-10-31,Ankara,Mamak,2.51,28.89,8.21,0
2025-10-31,Ankara,Yenimahalle,28.0,8.35,0.75,0
2025-10-31,Ankara,Etimesgut,21.29,2.54,6.52,0
2025-10-31,Ankara,Sincan,14.26,14.63,5.88,0
2025-10-31,Ankara,Altındağ,0.04,15.09,3.42,0
2025-10-31,Ankara,Gölbaşı,17.8,9.82,4.71,0
2025-10-31,Ankara,Pursaklar,13.16,11.4,0.33,0
2025-10-31,Ankara,Polatlı,15.55,19.77,0.61,0
2025-10-31,Konya,Selçuklu,13.91,12.9,0.78,0
2025-10-31,Konya,Meram,17.31,21.99,0.08,0
2025-10-31,Konya,Karatay,10.76,7.43,6.97,0
2025-10-31,Konya,Ereğli,25.58,9.91,3.75,0
2025-10-31,Konya,Akşehir,9.33,14.33,6.81,0
2025-10-31,Konya,Beyşehir,7.45,12.85,3.66,0
2025-10-31,Konya,Cihanbeyli,17.09,17.43,1.48,0
2025-10-31,Konya,Ilgın,12.28,9.74,0.35,0
2025-10-31,Konya,Seydişehir,27.99,6.89,0.9,0
2025-10-31,Konya,Kulu,15.36,11.23,2.06,0
2025-10-31,Kayseri,Melikgazi,7.2,10.27,0.27,0
2025-10-31,Kayseri,Kocasinan,20.67,10.31,0.67,0
2025-10-31,Kayseri,Talas,16.53,17.3,0.25,0
2025-10-31,Kayseri,Develi,17.07,10.4,0.42,0
2025-10-31,Kayseri,Yahyalı,21.11,7.12,2.55,0
2025-10-31,Kayseri,Bünyan,13.21,18.29,1.14,0
2025-10-31,Kayseri,İncesu,13.34,10.9,4.67,0
2025-10-31,Kayseri,Pınarbaşı,12.93,8.18,4.63,0
2025-10-31,Kayseri,Yeşilhisar,11.75,11.35,0.02,0
2025-10-31,Kayseri,Tomarza,18.31,10.41,9.05,0
2025-10-31,Eskişehir,Odunpazarı,21.39,6.6,0.57,0
2025-10-31,Eskişehir,Tepebaşı,4.56,19.28,2.39,0
2025-10-31,Eskişehir,Sivrihisar,22.34,19.66,5.84,0
2025-10-31,Eskişehir,Çifteler,13.07,10.64,0.47,0
2025-10-31,Eskişehir,Alpu,3.62,3.43,1.02,0
2025-10-31,Eskişehir,Beylikova,13.83,9.12,4.93,0
2025-10-31,Eskişehir,İnönü,14.19,6.46,3.71,0
2025-10-31,Eskişehir,Mihalıççık,14.44,8.08,7.86,0
2025-10-31,Eskişehir,Seyitgazi,20.63,14.13,6.26,0
2025-10-31,Eskişehir,Mahmudiye,19.24,13.31,0.23,0
2025-10-31,Sivas,Merkez,19.84,12.07,1.9,0
2025-10-31,Sivas,Şarkışla,20.49,16.59,2.85,0
2025-10-31,Sivas,Suşehri,15.56,15.31,0.95,0
2025-10-31,Sivas,Yıldızeli,19.29,5.86,0.25,0
2025-10-31,Sivas,Zara,8.21,1.93,2.3,0
2025-10-31,Sivas,Kangal,15.81,17.69,2.79,0
2025-10-31,Sivas,Gemerek,8.51,8.86,0.79,0
2025-10-31,Sivas,Divriği,19.22,13.08,0.92,0
2025-10-31,Sivas,Gürün,9.09,6.82,0.67,0
2025-10-31,Sivas,Hafik,11.07,23.26,1.58,0
2025-11-01,Ankara,Çankaya,20.51,21.9,1.3,0
2025-11-01,Ankara,Keçiören,19.11,17.06,5.61,0
2025-11-01,Ankara,Mamak,14.52,10.48,0.15,0
2025-11-01,Ankara,Yenimahalle,10.03,11.47,2.16,0
2025-11-01,Ankara,Etimesgut,22.0,25.83,0.63,0
2025-11-01,Ankara,Sincan,10.16,7.58,0.42,0
2025-11-01,Ankara,Altındağ,25.46,10.55,4.07,0
2025-11-01,Ankara,Gölbaşı,10.52,27.15,1.05,0
2025-11-01,Ankara,Pursaklar,14.72,23.13,2.22,0
2025-11-01,Ankara,Polatlı,7.46,7.91,7.43,0
2025-11-01,Konya,Selçuklu,8.72,21.35,17.26,0
2025-11-01,Konya,Meram,14.4,10.21,9.92,0
2025-11-01,Konya,Karatay,14.36,19.55,3.13,0
2025-11-01,Konya,Ereğli,12.82,0.3,2.59,0
2025-11-01,Konya,Akşehir,22.73,10.45,1.07,0
2025-11-01,Konya,Beyşehir,11.04,9.26,5.85,0
2025-11-01,Konya,Cihanbeyli,17.38,15.52,6.66,0
2025-11-01,Konya,Ilgın,7.24,11.11,0.14,0
2025-11-01,Konya,Seydişehir,14.76,5.7,9.52,0
2025-11-01,Konya,Kulu,21.25,27.91,1.38,0
2025-11-01,Kayseri,Melikgazi,12.93,17.02,0.79,0
2025-11-01,Kayseri,Kocasinan,13.21,7.95,2.46,0
2025-11-01,Kayseri,Talas,11.9,14.27,1.58,0
2025-11-01,Kayseri,Develi,5.58,10.77,2.62,0
2025-11-01,Kayseri,Yahyalı,15.92,16.01,0.5,0
2025-11-01,Kayseri,Bünyan,9.24,16.5,1.98,0
2025-11-01,Kayseri,İncesu,13.2,19.19,3.05,0
2025-11-01,Kayseri,Pınarbaşı,28.51,5.18,1.21,0
2025-11-01,Kayseri,Yeşilhisar,4.17,6.62,1.62,0
2025-11-01,Kayseri,Tomarza,15.5,14.52,1.03,0
2025-11-01,Eskişehir,Odunpazarı,14.22,8.05,0.01,0
2025-11-01,Eskişehir,Tepebaşı,12.23,11.67,5.17,0
2025-11-01,Eskişehir,Sivrihisar,22.48,15.58,1.09,0
2025-11-01,Eskişehir,Çifteler,9.84,7.94,0.97,0
2025-11-01,Eskişehir,Alpu,14.19,13.54,6.29,0
2025-11-01,Eskişehir,Beylikova,19.59,18.94,3.06,0
2025-11-01,Eskişehir,İnönü,17.92,16.14,2.62,0
2025-11-01,Eskişehir,Mihalıççık,12.2,18.81,1.12,0
2025-11-01,Eskişehir,Seyitgazi,8.85,15.89,0.53,0
2025-11-01,Eskişehir,Mahmudiye,14.85,16.67,1.46,0
2025-11-01,Sivas,Merkez,25.48,19.78,0.77,0
2025-11-01,Sivas,Şarkışla,17.5,11.4,1.09,0
2025-11-01,Sivas,Suşehri,20.45,19.78,2.64,0
2025-11-01,Sivas,Yıldızeli,20.61,12.76,1.14,0
2025-11-01,Sivas,Zara,16.75,3.74,1.56,0
2025-11-01,Sivas,Kangal,22.56,10.93,1.27,0
2025-11-01,Sivas,Gemerek,18.31,10.67,0.54,0
2025-11-01,Sivas,Divriği,3.87,16.84,1.72,0
2025-11-01,Sivas,Gürün,7.85,18.76,0.67,0
2025-11-01,Sivas,Hafik,17.69,10.68,1.63,0
2025-11-02,Ankara,Çankaya,-7.13,8.32,10.13,0
2025-11-02,Ankara,Keçiören,16.82,24.46,2.18,0
2025-11-02,Ankara,Mamak,17.97,15.41,0.16,0
2025-11-02,Ankara,Yenimahalle,3.1,9.4,0.13,0
2025-11-02,Ankara,Etimesgut,21.69,15.92,0.14,0
2025-11-02,Ankara,Sincan,17.29,14.11,0.13,0
2025-11-02,Ankara,Altındağ,12.0,3.35,0.48,0
2025-11-02,Ankara,Gölbaşı,21.93,15.01,1.14,0
2025-11-02,Ankara,Pursaklar,16.4,15.83,2.63,0
2025-11-02,Ankara,Polatlı,10.78,20.56,1.66,0
2025-11-02,Konya,Selçuklu,12.32,13.33,0.7,0
2025-11-02,Konya,Meram,28.33,13.71,0.05,0
2025-11-02,Konya,Karatay,15.97,18.26,4.5,0
2025-11-02,Konya,Ereğli,17.79,7.1,0.21,0
2025-11-02,Konya,Akşehir,26.08,11.34,2.71,0
2025-11-02,Konya,Beyşehir,12.6,12.36,1.1,0
2025-11-02,Konya,Cihanbeyli,10.33,15.26,4.54,0
2025-11-02,Konya,Ilgın,21.94,14.08,2.62,0
2025-11-02,Konya,Seydişehir,14.95,16.76,3.23,0
2025-11-02,Konya,Kulu,7.29,13.77,0.23,0
2025-11-02,Kayseri,Melikgazi,17.63,5.12,4.48,0
2025-11-02,Kayseri,Kocasinan,19.1,0.0,0.08,0
2025-11-02,Kayseri,Talas,20.35,5.5,2.56,0
2025-11-02,Kayseri,Develi,21.29,12.77,1.01,0
2025-11-02,Kayseri,Yahyalı,21.43,6.21,8.66,0
2025-11-02,Kayseri,Bünyan,15.07,20.11,0.22,0
2025-11-02,Kayseri,İncesu,10.95,16.41,0.4,0
2025-11-02,Kayseri,Pınarbaşı,17.09,18.75,6.66,0
2025-11-02,Kayseri,Yeşilhisar,14.7,17.45,2.76,0
2025-11-02,Kayseri,Tomarza,10.26,15.9,2.41,0
2025-11-02,Eskişehir,Odunpazarı,13.95,18.06,2.96,0
2025-11-02,Eskişehir,Tepebaşı,13.62,14.61,0.45,0
2025-11-02,Eskişehir,Sivrihisar,13.94,15.35,3.55,0
2025-11-02,Eskişehir,Çifteler,24.64,18.14,0.4,0
2025-11-02,Eskişehir,Alpu,11.91,21.01,11.11,0
2025-11-02,Eskişehir,Beylikova,4.04,9.98,0.39,0
2025-11-02,Eskişehir,İnönü,26.91,17.69,4.11,0
2025-11-02,Eskişehir,Mihalıççık,11.68,32.55,3.82,0
2025-11-02,Eskişehir,Seyitgazi,10.42,13.09,2.49,0
2025-11-02,Eskişehir,Mahmudiye,15.57,11.36,1.79,0
2025-11-02,Sivas,Merkez,8.77,6.15,1.52,0
2025-11-02,Sivas,Şarkışla,-1.36,12.11,1.24,0
2025-11-02,Sivas,Suşehri,21.8,5.89,1.32,0
2025-11-02,Sivas,Yıldızeli,18.84,12.26,0.5,0
2025-11-02,Sivas,Zara,17.4,10.92,0.31,0
2025-11-02,Sivas,Kangal,9.9,6.18,0.84,0
2025-11-02,Sivas,Gemerek,10.09,17.8,2.93,0
2025-11-02,Sivas,Divriği,19.53,11.36,5.22,0
2025-11-02,Sivas,Gürün,19.1,4.61,4.17,0
2025-11-02,Sivas,Hafik,15.73,9.48,9.37,0
2025-11-03,Ankara,Çankaya,23.16,9.09,3.98,0
2025-11-03,Ankara,Keçiören,17.9,5.46,1.19,0
2025-11-03,Ankara,Mamak,10.59,16.81,0.49,0
2025-11-03,Ankara,Yenimahalle,12.65,10.23,0.52,0
2025-11-03,Ankara,Etimesgut,17.7,22.5,1.16,0
